id_1,id_2,similarity,id_A,county_code_A,county_name_A,state_code_A,state_name_A,id_B,county_code_B,county_name_B,state_code_B,state_name_B,category
WV_001,MS_003,0.7912731033883713,WV_001,1,Barbour County,54,West Virginia,MS_003,3,Alcorn County,28,Mississippi,similar
MS_003,WV_001,0.7912731033883713,MS_003,3,Alcorn County,28,Mississippi,WV_001,1,Barbour County,54,West Virginia,similar
ID_005,WA_005,0.7912323068801992,ID_005,5,Bannock County,16,Idaho,WA_005,5,Benton County,53,Washington,similar
WA_005,ID_005,0.7912323068801992,WA_005,5,Benton County,53,Washington,ID_005,5,Bannock County,16,Idaho,similar
AL_001,AR_003,0.7909389807221703,AL_001,1,Autauga County,1,Alabama,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,AL_001,0.7909389807221703,AR_003,3,Ashley County,5,Arkansas,AL_001,1,Autauga County,1,Alabama,similar
KY_005,GA_001,0.7908929837273031,KY_005,5,Anderson County,21,Kentucky,GA_001,1,Appling County,13,Georgia,similar
GA_001,KY_005,0.7908929837273031,GA_001,1,Appling County,13,Georgia,KY_005,5,Anderson County,21,Kentucky,similar
WY_003,NE_003,0.7902289735332163,WY_003,3,Big Horn County,56,Wyoming,NE_003,3,Antelope County,31,Nebraska,similar
NE_003,WY_003,0.7902289735332163,NE_003,3,Antelope County,31,Nebraska,WY_003,3,Big Horn County,56,Wyoming,similar
ID_003,OR_001,0.7901696359117879,ID_003,3,Adams County,16,Idaho,OR_001,1,Baker County,41,Oregon,similar
OR_001,ID_003,0.7901696359117879,OR_001,1,Baker County,41,Oregon,ID_003,3,Adams County,16,Idaho,similar
NM_001,NV_003,0.7901256248379095,NM_001,1,Bernalillo County,35,New Mexico,NV_003,3,Clark County,32,Nevada,similar
NV_003,NM_001,0.7901256248379095,NV_003,3,Clark County,32,Nevada,NM_001,1,Bernalillo County,35,New Mexico,similar
OR_009,ID_005,0.7900879152613177,OR_009,9,Columbia County,41,Oregon,ID_005,5,Bannock County,16,Idaho,similar
ID_005,OR_009,0.7900879152613177,ID_005,5,Bannock County,16,Idaho,OR_009,9,Columbia County,41,Oregon,similar
SC_001,MS_009,0.789770535556029,SC_001,1,Abbeville County,45,South Carolina,MS_009,9,Benton County,28,Mississippi,similar
MS_009,SC_001,0.789770535556029,MS_009,9,Benton County,28,Mississippi,SC_001,1,Abbeville County,45,South Carolina,similar
NE_001,ND_009,0.7896807329427081,NE_001,1,Adams County,31,Nebraska,ND_009,9,Bottineau County,38,North Dakota,similar
ND_009,NE_001,0.7896807329427081,ND_009,9,Bottineau County,38,North Dakota,NE_001,1,Adams County,31,Nebraska,similar
MD_009,CO_001,0.7893614805783555,MD_009,9,Calvert County,24,Maryland,CO_001,1,Adams County,8,Colorado,similar
CO_001,MD_009,0.7893614805783555,CO_001,1,Adams County,8,Colorado,MD_009,9,Calvert County,24,Maryland,similar
ID_001,WA_009,0.7892991877082489,ID_001,1,Ada County,16,Idaho,WA_009,9,Clallam County,53,Washington,similar
WA_009,ID_001,0.7892991877082489,WA_009,9,Clallam County,53,Washington,ID_001,1,Ada County,16,Idaho,similar
LA_001,MS_003,0.7891229967382805,LA_001,1,Acadia Parish,22,Louisiana,MS_003,3,Alcorn County,28,Mississippi,similar
MS_003,LA_001,0.7891229967382805,MS_003,3,Alcorn County,28,Mississippi,LA_001,1,Acadia Parish,22,Louisiana,similar
GA_009,AZ_001,0.7890696290070636,GA_009,9,Baldwin County,13,Georgia,AZ_001,1,Apache County,4,Arizona,similar
AZ_001,GA_009,0.7890696290070636,AZ_001,1,Apache County,4,Arizona,GA_009,9,Baldwin County,13,Georgia,similar
AL_009,GA_001,0.7889045547959784,AL_009,9,Blount County,1,Alabama,GA_001,1,Appling County,13,Georgia,similar
GA_001,AL_009,0.7889045547959784,GA_001,1,Appling County,13,Georgia,AL_009,9,Blount County,1,Alabama,similar
KY_003,SC_001,0.7888947622258149,KY_003,3,Allen County,21,Kentucky,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,KY_003,0.7888947622258149,SC_001,1,Abbeville County,45,South Carolina,KY_003,3,Allen County,21,Kentucky,similar
CA_007,CA_005,0.7888861448533465,CA_007,7,Butte County,6,California,CA_005,5,Amador County,6,California,similar
CA_005,CA_007,0.7888861448533465,CA_005,5,Amador County,6,California,CA_007,7,Butte County,6,California,similar
MS_007,AL_001,0.7886046948087048,MS_007,7,Attala County,28,Mississippi,AL_001,1,Autauga County,1,Alabama,similar
AL_001,MS_007,0.7886046948087048,AL_001,1,Autauga County,1,Alabama,MS_007,7,Attala County,28,Mississippi,similar
MD_005,IN_003,0.7883957951219964,MD_005,5,Baltimore County,24,Maryland,IN_003,3,Allen County,18,Indiana,similar
IN_003,MD_005,0.7883957951219964,IN_003,3,Allen County,18,Indiana,MD_005,5,Baltimore County,24,Maryland,similar
MO_007,KY_005,0.7883567457853723,MO_007,7,Audrain County,29,Missouri,KY_005,5,Anderson County,21,Kentucky,similar
KY_005,MO_007,0.7883567457853723,KY_005,5,Anderson County,21,Kentucky,MO_007,7,Audrain County,29,Missouri,similar
OH_001,NC_007,0.7880973055361055,OH_001,1,Adams County,39,Ohio,NC_007,7,Anson County,37,North Carolina,similar
NC_007,OH_001,0.7880973055361055,NC_007,7,Anson County,37,North Carolina,OH_001,1,Adams County,39,Ohio,similar
AZ_005,OR_007,0.7880388980008141,AZ_005,5,Coconino County,4,Arizona,OR_007,7,Clatsop County,41,Oregon,similar
OR_007,AZ_005,0.7880388980008141,OR_007,7,Clatsop County,41,Oregon,AZ_005,5,Coconino County,4,Arizona,similar
OR_005,MD_005,0.7876172181530908,OR_005,5,Clackamas County,41,Oregon,MD_005,5,Baltimore County,24,Maryland,similar
MD_005,OR_005,0.7876172181530908,MD_005,5,Baltimore County,24,Maryland,OR_005,5,Clackamas County,41,Oregon,similar
LA_007,MS_009,0.7875578638513245,LA_007,7,Assumption Parish,22,Louisiana,MS_009,9,Benton County,28,Mississippi,similar
MS_009,LA_007,0.7875578638513245,MS_009,9,Benton County,28,Mississippi,LA_007,7,Assumption Parish,22,Louisiana,similar
OK_005,AR_003,0.7869735830822592,OK_005,5,Atoka County,40,Oklahoma,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,OK_005,0.7869735830822592,AR_003,3,Ashley County,5,Arkansas,OK_005,5,Atoka County,40,Oklahoma,similar
AL_007,MS_001,0.7863191275260792,AL_007,7,Bibb County,1,Alabama,MS_001,1,Adams County,28,Mississippi,similar
MS_001,AL_007,0.7863191275260792,MS_001,1,Adams County,28,Mississippi,AL_007,7,Bibb County,1,Alabama,similar
WA_007,OR_005,0.7860482561100078,WA_007,7,Chelan County,53,Washington,OR_005,5,Clackamas County,41,Oregon,similar
OR_005,WA_007,0.7860482561100078,OR_005,5,Clackamas County,41,Oregon,WA_007,7,Chelan County,53,Washington,similar
WY_005,SD_005,0.7855656400584525,WY_005,5,Campbell County,56,Wyoming,SD_005,5,Beadle County,46,South Dakota,similar
SD_005,WY_005,0.7855656400584525,SD_005,5,Beadle County,46,South Dakota,WY_005,5,Campbell County,56,Wyoming,similar
AR_009,TN_007,0.7855053384547667,AR_009,9,Boone County,5,Arkansas,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,AR_009,0.7855053384547667,TN_007,7,Bledsoe County,47,Tennessee,AR_009,9,Boone County,5,Arkansas,similar
MS_003,AL_009,0.7852490028058798,MS_003,3,Alcorn County,28,Mississippi,AL_009,9,Blount County,1,Alabama,similar
AL_009,MS_003,0.7852490028058798,AL_009,9,Blount County,1,Alabama,MS_003,3,Alcorn County,28,Mississippi,similar
SC_009,AR_009,0.7848413553011585,SC_009,9,Bamberg County,45,South Carolina,AR_009,9,Boone County,5,Arkansas,similar
AR_009,SC_009,0.7848413553011585,AR_009,9,Boone County,5,Arkansas,SC_009,9,Bamberg County,45,South Carolina,similar
WV_005,LA_009,0.784592603147597,WV_005,5,Boone County,54,West Virginia,LA_009,9,Avoyelles Parish,22,Louisiana,similar
LA_009,WV_005,0.784592603147597,LA_009,9,Avoyelles Parish,22,Louisiana,WV_005,5,Boone County,54,West Virginia,similar
SC_003,TN_009,0.7844222530167007,SC_003,3,Aiken County,45,South Carolina,TN_009,9,Blount County,47,Tennessee,similar
TN_009,SC_003,0.7844222530167007,TN_009,9,Blount County,47,Tennessee,SC_003,3,Aiken County,45,South Carolina,similar
AL_001,TX_005,0.7844095196922717,AL_001,1,Autauga County,1,Alabama,TX_005,5,Angelina County,48,Texas,similar
TX_005,AL_001,0.7844095196922717,TX_005,5,Angelina County,48,Texas,AL_001,1,Autauga County,1,Alabama,similar
MS_007,KY_001,0.7839505384517708,MS_007,7,Attala County,28,Mississippi,KY_001,1,Adair County,21,Kentucky,similar
KY_001,MS_007,0.7839505384517708,KY_001,1,Adair County,21,Kentucky,MS_007,7,Attala County,28,Mississippi,similar
UT_009,WY_003,0.7838363167520334,UT_009,9,Daggett County,49,Utah,WY_003,3,Big Horn County,56,Wyoming,similar
WY_003,UT_009,0.7838363167520334,WY_003,3,Big Horn County,56,Wyoming,UT_009,9,Daggett County,49,Utah,similar
KY_005,WV_009,0.7834946707018284,KY_005,5,Anderson County,21,Kentucky,WV_009,9,Brooke County,54,West Virginia,similar
WV_009,KY_005,0.7834946707018284,WV_009,9,Brooke County,54,West Virginia,KY_005,5,Anderson County,21,Kentucky,similar
GA_001,NC_007,0.7834733063166349,GA_001,1,Appling County,13,Georgia,NC_007,7,Anson County,37,North Carolina,similar
NC_007,GA_001,0.7834733063166349,NC_007,7,Anson County,37,North Carolina,GA_001,1,Appling County,13,Georgia,similar
WA_007,ID_001,0.7827773030289895,WA_007,7,Chelan County,53,Washington,ID_001,1,Ada County,16,Idaho,similar
ID_001,WA_007,0.7827773030289895,ID_001,1,Ada County,16,Idaho,WA_007,7,Chelan County,53,Washington,similar
AR_003,AL_009,0.7825643783967395,AR_003,3,Ashley County,5,Arkansas,AL_009,9,Blount County,1,Alabama,similar
AL_009,AR_003,0.7825643783967395,AL_009,9,Blount County,1,Alabama,AR_003,3,Ashley County,5,Arkansas,similar
ID_001,MD_003,0.7824981417694795,ID_001,1,Ada County,16,Idaho,MD_003,3,Anne Arundel County,24,Maryland,similar
MD_003,ID_001,0.7824981417694795,MD_003,3,Anne Arundel County,24,Maryland,ID_001,1,Ada County,16,Idaho,similar
GA_001,MO_009,0.7817706218831507,GA_001,1,Appling County,13,Georgia,MO_009,9,Barry County,29,Missouri,similar
MO_009,GA_001,0.7817706218831507,MO_009,9,Barry County,29,Missouri,GA_001,1,Appling County,13,Georgia,similar
IN_009,KY_005,0.7816690226883084,IN_009,9,Blackford County,18,Indiana,KY_005,5,Anderson County,21,Kentucky,similar
KY_005,IN_009,0.7816690226883084,KY_005,5,Anderson County,21,Kentucky,IN_009,9,Blackford County,18,Indiana,similar
AL_009,AL_007,0.7816349200865716,AL_009,9,Blount County,1,Alabama,AL_007,7,Bibb County,1,Alabama,similar
AL_007,AL_009,0.7816349200865716,AL_007,7,Bibb County,1,Alabama,AL_009,9,Blount County,1,Alabama,similar
KY_003,FL_003,0.781546583386173,KY_003,3,Allen County,21,Kentucky,FL_003,3,Baker County,12,Florida,similar
FL_003,KY_003,0.781546583386173,FL_003,3,Baker County,12,Florida,KY_003,3,Allen County,21,Kentucky,similar
GA_001,MO_007,0.7812153435703989,GA_001,1,Appling County,13,Georgia,MO_007,7,Audrain County,29,Missouri,similar
MO_007,GA_001,0.7812153435703989,MO_007,7,Audrain County,29,Missouri,GA_001,1,Appling County,13,Georgia,similar
WY_009,IA_001,0.7808539657246428,WY_009,9,Converse County,56,Wyoming,IA_001,1,Adair County,19,Iowa,similar
IA_001,WY_009,0.7808539657246428,IA_001,1,Adair County,19,Iowa,WY_009,9,Converse County,56,Wyoming,similar
IN_003,CO_001,0.7807221456627843,IN_003,3,Allen County,18,Indiana,CO_001,1,Adams County,8,Colorado,similar
CO_001,IN_003,0.7807221456627843,CO_001,1,Adams County,8,Colorado,IN_003,3,Allen County,18,Indiana,similar
FL_001,AZ_005,0.7806903758714646,FL_001,1,Alachua County,12,Florida,AZ_005,5,Coconino County,4,Arizona,similar
AZ_005,FL_001,0.7806903758714646,AZ_005,5,Coconino County,4,Arizona,FL_001,1,Alachua County,12,Florida,similar
ND_009,WY_003,0.7805642773254011,ND_009,9,Bottineau County,38,North Dakota,WY_003,3,Big Horn County,56,Wyoming,similar
WY_003,ND_009,0.7805642773254011,WY_003,3,Big Horn County,56,Wyoming,ND_009,9,Bottineau County,38,North Dakota,similar
ID_001,NV_005,0.7803312198841558,ID_001,1,Ada County,16,Idaho,NV_005,5,Douglas County,32,Nevada,similar
NV_005,ID_001,0.7803312198841558,NV_005,5,Douglas County,32,Nevada,ID_001,1,Ada County,16,Idaho,similar
WV_005,AR_005,0.7800296351258461,WV_005,5,Boone County,54,West Virginia,AR_005,5,Baxter County,5,Arkansas,similar
AR_005,WV_005,0.7800296351258461,AR_005,5,Baxter County,5,Arkansas,WV_005,5,Boone County,54,West Virginia,similar
SC_001,MO_009,0.7794903751527731,SC_001,1,Abbeville County,45,South Carolina,MO_009,9,Barry County,29,Missouri,similar
MO_009,SC_001,0.7794903751527731,MO_009,9,Barry County,29,Missouri,SC_001,1,Abbeville County,45,South Carolina,similar
AR_003,WV_005,0.77938129712783,AR_003,3,Ashley County,5,Arkansas,WV_005,5,Boone County,54,West Virginia,similar
WV_005,AR_003,0.77938129712783,WV_005,5,Boone County,54,West Virginia,AR_003,3,Ashley County,5,Arkansas,similar
NM_001,NV_005,0.778901421064382,NM_001,1,Bernalillo County,35,New Mexico,NV_005,5,Douglas County,32,Nevada,similar
NV_005,NM_001,0.778901421064382,NV_005,5,Douglas County,32,Nevada,NM_001,1,Bernalillo County,35,New Mexico,similar
GA_001,OK_003,0.7786630973812404,GA_001,1,Appling County,13,Georgia,OK_003,3,Alfalfa County,40,Oklahoma,similar
OK_003,GA_001,0.7786630973812404,OK_003,3,Alfalfa County,40,Oklahoma,GA_001,1,Appling County,13,Georgia,similar
CO_007,OR_007,0.7786140187096017,CO_007,7,Archuleta County,8,Colorado,OR_007,7,Clatsop County,41,Oregon,similar
OR_007,CO_007,0.7786140187096017,OR_007,7,Clatsop County,41,Oregon,CO_007,7,Archuleta County,8,Colorado,similar
WV_001,AR_003,0.7785484729411597,WV_001,1,Barbour County,54,West Virginia,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,WV_001,0.7785484729411597,AR_003,3,Ashley County,5,Arkansas,WV_001,1,Barbour County,54,West Virginia,similar
AL_009,TN_005,0.7778625620976904,AL_009,9,Blount County,1,Alabama,TN_005,5,Benton County,47,Tennessee,similar
TN_005,AL_009,0.7778625620976904,TN_005,5,Benton County,47,Tennessee,AL_009,9,Blount County,1,Alabama,similar
NC_001,IN_003,0.7776783664188289,NC_001,1,Alamance County,37,North Carolina,IN_003,3,Allen County,18,Indiana,similar
IN_003,NC_001,0.7776783664188289,IN_003,3,Allen County,18,Indiana,NC_001,1,Alamance County,37,North Carolina,similar
WA_003,OR_009,0.7772182083954406,WA_003,3,Asotin County,53,Washington,OR_009,9,Columbia County,41,Oregon,similar
OR_009,WA_003,0.7772182083954406,OR_009,9,Columbia County,41,Oregon,WA_003,3,Asotin County,53,Washington,similar
KY_001,MS_009,0.7767576511209673,KY_001,1,Adair County,21,Kentucky,MS_009,9,Benton County,28,Mississippi,similar
MS_009,KY_001,0.7767576511209673,MS_009,9,Benton County,28,Mississippi,KY_001,1,Adair County,21,Kentucky,similar
KY_009,AR_003,0.7767213232371697,KY_009,9,Barren County,21,Kentucky,AR_003,3,Ashley County,5,Arkansas,similar
AR_003,KY_009,0.7767213232371697,AR_003,3,Ashley County,5,Arkansas,KY_009,9,Barren County,21,Kentucky,similar
KY_003,NC_003,0.7766549621239717,KY_003,3,Allen County,21,Kentucky,NC_003,3,Alexander County,37,North Carolina,similar
NC_003,KY_003,0.7766549621239717,NC_003,3,Alexander County,37,North Carolina,KY_003,3,Allen County,21,Kentucky,similar
CO_005,WA_005,0.7761814622691866,CO_005,5,Arapahoe County,8,Colorado,WA_005,5,Benton County,53,Washington,similar
WA_005,CO_005,0.7761814622691866,WA_005,5,Benton County,53,Washington,CO_005,5,Arapahoe County,8,Colorado,similar
FL_007,TN_007,0.7752928097349524,FL_007,7,Bradford County,12,Florida,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,FL_007,0.7752928097349524,TN_007,7,Bledsoe County,47,Tennessee,FL_007,7,Bradford County,12,Florida,similar
NC_003,IN_007,0.7752727462448705,NC_003,3,Alexander County,37,North Carolina,IN_007,7,Benton County,18,Indiana,similar
IN_007,NC_003,0.7752727462448705,IN_007,7,Benton County,18,Indiana,NC_003,3,Alexander County,37,North Carolina,similar
IA_001,ND_003,0.7749086273020321,IA_001,1,Adair County,19,Iowa,ND_003,3,Barnes County,38,North Dakota,similar
ND_003,IA_001,0.7749086273020321,ND_003,3,Barnes County,38,North Dakota,IA_001,1,Adair County,19,Iowa,similar
AR_007,TN_009,0.774200007776136,AR_007,7,Benton County,5,Arkansas,TN_009,9,Blount County,47,Tennessee,similar
TN_009,AR_007,0.774200007776136,TN_009,9,Blount County,47,Tennessee,AR_007,7,Benton County,5,Arkansas,similar
VA_003,CA_005,0.774123981059476,VA_003,3,Albemarle County,51,Virginia,CA_005,5,Amador County,6,California,similar
CA_005,VA_003,0.774123981059476,CA_005,5,Amador County,6,California,VA_003,3,Albemarle County,51,Virginia,similar
MS_003,KY_009,0.7739107862788825,MS_003,3,Alcorn County,28,Mississippi,KY_009,9,Barren County,21,Kentucky,similar
KY_009,MS_003,0.7739107862788825,KY_009,9,Barren County,21,Kentucky,MS_003,3,Alcorn County,28,Mississippi,similar
CO_007,VA_003,0.7737184530110012,CO_007,7,Archuleta County,8,Colorado,VA_003,3,Albemarle County,51,Virginia,similar
VA_003,CO_007,0.7737184530110012,VA_003,3,Albemarle County,51,Virginia,CO_007,7,Archuleta County,8,Colorado,similar
CA_005,OR_003,0.7735973583393814,CA_005,5,Amador County,6,California,OR_003,3,Benton County,41,Oregon,similar
OR_003,CA_005,0.7735973583393814,OR_003,3,Benton County,41,Oregon,CA_005,5,Amador County,6,California,similar
FL_007,TN_003,0.7735128486135657,FL_007,7,Bradford County,12,Florida,TN_003,3,Bedford County,47,Tennessee,similar
TN_003,FL_007,0.7735128486135657,TN_003,3,Bedford County,47,Tennessee,FL_007,7,Bradford County,12,Florida,similar
OK_005,WV_005,0.7733761223626254,OK_005,5,Atoka County,40,Oklahoma,WV_005,5,Boone County,54,West Virginia,similar
WV_005,OK_005,0.7733761223626254,WV_005,5,Boone County,54,West Virginia,OK_005,5,Atoka County,40,Oklahoma,similar
WV_009,TN_005,0.7731088344669512,WV_009,9,Brooke County,54,West Virginia,TN_005,5,Benton County,47,Tennessee,similar
TN_005,WV_009,0.7731088344669512,TN_005,5,Benton County,47,Tennessee,WV_009,9,Brooke County,54,West Virginia,similar
OK_001,GA_001,0.7728522832949324,OK_001,1,Adair County,40,Oklahoma,GA_001,1,Appling County,13,Georgia,similar
GA_001,OK_001,0.7728522832949324,GA_001,1,Appling County,13,Georgia,OK_001,1,Adair County,40,Oklahoma,similar
AL_007,VA_001,0.7725027865097066,AL_007,7,Bibb County,1,Alabama,VA_001,1,Accomack County,51,Virginia,similar
VA_001,AL_007,0.7725027865097066,VA_001,1,Accomack County,51,Virginia,AL_007,7,Bibb County,1,Alabama,similar
ND_009,SD_005,0.7724586284684137,ND_009,9,Bottineau County,38,North Dakota,SD_005,5,Beadle County,46,South Dakota,similar
SD_005,ND_009,0.7724586284684137,SD_005,5,Beadle County,46,South Dakota,ND_009,9,Bottineau County,38,North Dakota,similar
KY_001,SC_009,0.7724089034583663,KY_001,1,Adair County,21,Kentucky,SC_009,9,Bamberg County,45,South Carolina,similar
SC_009,KY_001,0.7724089034583663,SC_009,9,Bamberg County,45,South Carolina,KY_001,1,Adair County,21,Kentucky,similar
IN_007,IN_009,0.7722833807259833,IN_007,7,Benton County,18,Indiana,IN_009,9,Blackford County,18,Indiana,similar
IN_009,IN_007,0.7722833807259833,IN_009,9,Blackford County,18,Indiana,IN_007,7,Benton County,18,Indiana,similar
TX_005,MS_007,0.7722341101086505,TX_005,5,Angelina County,48,Texas,MS_007,7,Attala County,28,Mississippi,similar
MS_007,TX_005,0.7722341101086505,MS_007,7,Attala County,28,Mississippi,TX_005,5,Angelina County,48,Texas,similar
AR_003,LA_001,0.7716953264152644,AR_003,3,Ashley County,5,Arkansas,LA_001,1,Acadia Parish,22,Louisiana,similar
LA_001,AR_003,0.7716953264152644,LA_001,1,Acadia Parish,22,Louisiana,AR_003,3,Ashley County,5,Arkansas,similar
AL_007,WV_001,0.771496474641851,AL_007,7,Bibb County,1,Alabama,WV_001,1,Barbour County,54,West Virginia,similar
WV_001,AL_007,0.771496474641851,WV_001,1,Barbour County,54,West Virginia,AL_007,7,Bibb County,1,Alabama,similar
NC_007,AR_009,0.7714315737790618,NC_007,7,Anson County,37,North Carolina,AR_009,9,Boone County,5,Arkansas,similar
AR_009,NC_007,0.7714315737790618,AR_009,9,Boone County,5,Arkansas,NC_007,7,Anson County,37,North Carolina,similar
ND_003,NE_003,0.7712841959816737,ND_003,3,Barnes County,38,North Dakota,NE_003,3,Antelope County,31,Nebraska,similar
NE_003,ND_003,0.7712841959816737,NE_003,3,Antelope County,31,Nebraska,ND_003,3,Barnes County,38,North Dakota,similar
MS_001,VA_001,0.7710425735901854,MS_001,1,Adams County,28,Mississippi,VA_001,1,Accomack County,51,Virginia,similar
VA_001,MS_001,0.7710425735901854,VA_001,1,Accomack County,51,Virginia,MS_001,1,Adams County,28,Mississippi,similar
AZ_003,AL_003,0.7707447952084158,AZ_003,3,Cochise County,4,Arizona,AL_003,3,Baldwin County,1,Alabama,similar
AL_003,AZ_003,0.7707447952084158,AL_003,3,Baldwin County,1,Alabama,AZ_003,3,Cochise County,4,Arizona,similar
LA_009,AR_009,0.7707178639217778,LA_009,9,Avoyelles Parish,22,Louisiana,AR_009,9,Boone County,5,Arkansas,similar
AR_009,LA_009,0.7707178639217778,AR_009,9,Boone County,5,Arkansas,LA_009,9,Avoyelles Parish,22,Louisiana,similar
WV_009,OK_001,0.7705428569148083,WV_009,9,Brooke County,54,West Virginia,OK_001,1,Adair County,40,Oklahoma,similar
OK_001,WV_009,0.7705428569148083,OK_001,1,Adair County,40,Oklahoma,WV_009,9,Brooke County,54,West Virginia,similar
KS_005,KY_005,0.770195807809752,KS_005,5,Atchison County,20,Kansas,KY_005,5,Anderson County,21,Kentucky,similar
KY_005,KS_005,0.770195807809752,KY_005,5,Anderson County,21,Kentucky,KS_005,5,Atchison County,20,Kansas,similar
FL_009,AR_007,0.7701663078874726,FL_009,9,Brevard County,12,Florida,AR_007,7,Benton County,5,Arkansas,similar
AR_007,FL_009,0.7701663078874726,AR_007,7,Benton County,5,Arkansas,FL_009,9,Brevard County,12,Florida,similar
ND_009,NE_003,0.7701260856952379,ND_009,9,Bottineau County,38,North Dakota,NE_003,3,Antelope County,31,Nebraska,similar
NE_003,ND_009,0.7701260856952379,NE_003,3,Antelope County,31,Nebraska,ND_009,9,Bottineau County,38,North Dakota,similar
OK_005,TN_003,0.7699157011982347,OK_005,5,Atoka County,40,Oklahoma,TN_003,3,Bedford County,47,Tennessee,similar
TN_003,OK_005,0.7699157011982347,TN_003,3,Bedford County,47,Tennessee,OK_005,5,Atoka County,40,Oklahoma,similar
TN_005,SC_001,0.7698051948548321,TN_005,5,Benton County,47,Tennessee,SC_001,1,Abbeville County,45,South Carolina,similar
SC_001,TN_005,0.7698051948548321,SC_001,1,Abbeville County,45,South Carolina,TN_005,5,Benton County,47,Tennessee,similar
CO_007,CO_003,0.7695621064167029,CO_007,7,Archuleta County,8,Colorado,CO_003,3,Alamosa County,8,Colorado,similar
CO_003,CO_007,0.7695621064167029,CO_003,3,Alamosa County,8,Colorado,CO_007,7,Archuleta County,8,Colorado,similar
MO_001,OH_001,0.7691852377497962,MO_001,1,Adair County,29,Missouri,OH_001,1,Adams County,39,Ohio,similar
OH_001,MO_001,0.7691852377497962,OH_001,1,Adams County,39,Ohio,MO_001,1,Adair County,29,Missouri,similar
MT_001,CO_007,0.7690621348342168,MT_001,1,Beaverhead County,30,Montana,CO_007,7,Archuleta County,8,Colorado,similar
CO_007,MT_001,0.7690621348342168,CO_007,7,Archuleta County,8,Colorado,MT_001,1,Beaverhead County,30,Montana,similar
NM_001,ID_001,0.7690117926963622,NM_001,1,Bernalillo County,35,New Mexico,ID_001,1,Ada County,16,Idaho,similar
ID_001,NM_001,0.7690117926963622,ID_001,1,Ada County,16,Idaho,NM_001,1,Bernalillo County,35,New Mexico,similar
NE_003,WY_009,0.7686159336959,NE_003,3,Antelope County,31,Nebraska,WY_009,9,Converse County,56,Wyoming,similar
WY_009,NE_003,0.7686159336959,WY_009,9,Converse County,56,Wyoming,NE_003,3,Antelope County,31,Nebraska,similar
DE_005,SC_007,0.7683490272703011,DE_005,5,Sussex County,10,Delaware,SC_007,7,Anderson County,45,South Carolina,similar
SC_007,DE_005,0.7683490272703011,SC_007,7,Anderson County,45,South Carolina,DE_005,5,Sussex County,10,Delaware,similar
OK_003,AL_007,0.7679295612746125,OK_003,3,Alfalfa County,40,Oklahoma,AL_007,7,Bibb County,1,Alabama,similar
AL_007,OK_003,0.7679295612746125,AL_007,7,Bibb County,1,Alabama,OK_003,3,Alfalfa County,40,Oklahoma,similar
OK_003,KY_005,0.7676600571439721,OK_003,3,Alfalfa County,40,Oklahoma,KY_005,5,Anderson County,21,Kentucky,similar
KY_005,OK_003,0.7676600571439721,KY_005,5,Anderson County,21,Kentucky,OK_003,3,Alfalfa County,40,Oklahoma,similar
OH_001,IN_001,0.7675476491518547,OH_001,1,Adams County,39,Ohio,IN_001,1,Adams County,18,Indiana,similar
IN_001,OH_001,0.7675476491518547,IN_001,1,Adams County,18,Indiana,OH_001,1,Adams County,39,Ohio,similar
AR_003,NC_007,0.7672005921771714,AR_003,3,Ashley County,5,Arkansas,NC_007,7,Anson County,37,North Carolina,similar
NC_007,AR_003,0.7672005921771714,NC_007,7,Anson County,37,North Carolina,AR_003,3,Ashley County,5,Arkansas,similar
AL_009,AL_005,0.7671793169838483,AL_009,9,Blount County,1,Alabama,AL_005,5,Barbour County,1,Alabama,similar
AL_005,AL_009,0.7671793169838483,AL_005,5,Barbour County,1,Alabama,AL_009,9,Blount County,1,Alabama,similar
MS_001,AL_009,0.7670800147844399,MS_001,1,Adams County,28,Mississippi,AL_009,9,Blount County,1,Alabama,similar
AL_009,MS_001,0.7670800147844399,AL_009,9,Blount County,1,Alabama,MS_001,1,Adams County,28,Mississippi,similar
KY_005,AR_009,0.7667713721649255,KY_005,5,Anderson County,21,Kentucky,AR_009,9,Boone County,5,Arkansas,similar
AR_009,KY_005,0.7667713721649255,AR_009,9,Boone County,5,Arkansas,KY_005,5,Anderson County,21,Kentucky,similar
AL_005,TN_007,0.7661363172501708,AL_005,5,Barbour County,1,Alabama,TN_007,7,Bledsoe County,47,Tennessee,similar
TN_007,AL_005,0.7661363172501708,TN_007,7,Bledsoe County,47,Tennessee,AL_005,5,Barbour County,1,Alabama,similar
CO_001,NV_003,0.7657107930213257,CO_001,1,Adams County,8,Colorado,NV_003,3,Clark County,32,Nevada,similar
NV_003,CO_001,0.7657107930213257,NV_003,3,Clark County,32,Nevada,CO_001,1,Adams County,8,Colorado,similar
OK_005,MO_007,0.7656341363236583,OK_005,5,Atoka County,40,Oklahoma,MO_007,7,Audrain County,29,Missouri,similar
MO_007,OK_005,0.7656341363236583,MO_007,7,Audrain County,29,Missouri,OK_005,5,Atoka County,40,Oklahoma,similar
